split,augmentation,source_image,output_image,source_label,output_label
train,original,crack_00490.jpg,crack_00490.jpg,crack_00490.txt,crack_00490.txt
train,original,crack_00492.jpg,crack_00492.jpg,crack_00492.txt,crack_00492.txt
train,original,crack_00493.jpg,crack_00493.jpg,crack_00493.txt,crack_00493.txt
train,original,crack_00495.jpg,crack_00495.jpg,crack_00495.txt,crack_00495.txt
train,original,crack_00496.jpg,crack_00496.jpg,crack_00496.txt,crack_00496.txt
train,original,crack_00497.jpg,crack_00497.jpg,crack_00497.txt,crack_00497.txt
train,original,crack_00499.jpg,crack_00499.jpg,crack_00499.txt,crack_00499.txt
train,original,crack_00500.jpg,crack_00500.jpg,crack_00500.txt,crack_00500.txt
train,original,crack_00503.jpg,crack_00503.jpg,crack_00503.txt,crack_00503.txt
train,original,crack_00504.jpg,crack_00504.jpg,crack_00504.txt,crack_00504.txt
train,original,crack_00507.jpg,crack_00507.jpg,crack_00507.txt,crack_00507.txt
train,original,crack_00511.jpg,crack_00511.jpg,crack_00511.txt,crack_00511.txt
train,original,crack_00513.jpg,crack_00513.jpg,crack_00513.txt,crack_00513.txt
train,original,crack_00514.jpg,crack_00514.jpg,crack_00514.txt,crack_00514.txt
train,original,crack_00516.jpg,crack_00516.jpg,crack_00516.txt,crack_00516.txt
train,original,crack_00517.jpg,crack_00517.jpg,crack_00517.txt,crack_00517.txt
train,original,crack_00518.jpg,crack_00518.jpg,crack_00518.txt,crack_00518.txt
train,original,crack_00519.jpg,crack_00519.jpg,crack_00519.txt,crack_00519.txt
train,original,crack_00520.jpg,crack_00520.jpg,crack_00520.txt,crack_00520.txt
train,original,crack_00521.jpg,crack_00521.jpg,crack_00521.txt,crack_00521.txt
train,original,crack_00523.jpg,crack_00523.jpg,crack_00523.txt,crack_00523.txt
train,original,crack_00524.jpg,crack_00524.jpg,crack_00524.txt,crack_00524.txt
train,original,crack_00525.jpg,crack_00525.jpg,crack_00525.txt,crack_00525.txt
train,original,crack_00526.jpg,crack_00526.jpg,crack_00526.txt,crack_00526.txt
train,original,crack_00527.jpg,crack_00527.jpg,crack_00527.txt,crack_00527.txt
train,original,crack_00528.jpg,crack_00528.jpg,crack_00528.txt,crack_00528.txt
train,original,crack_00529.jpg,crack_00529.jpg,crack_00529.txt,crack_00529.txt
train,original,crack_00530.jpg,crack_00530.jpg,crack_00530.txt,crack_00530.txt
train,original,crack_00531.jpg,crack_00531.jpg,crack_00531.txt,crack_00531.txt
train,original,crack_00532.jpg,crack_00532.jpg,crack_00532.txt,crack_00532.txt
train,original,crack_00533.jpg,crack_00533.jpg,crack_00533.txt,crack_00533.txt
train,original,crack_00534.jpg,crack_00534.jpg,crack_00534.txt,crack_00534.txt
train,original,crack_00536.jpg,crack_00536.jpg,crack_00536.txt,crack_00536.txt
train,original,crack_00538.jpg,crack_00538.jpg,crack_00538.txt,crack_00538.txt
train,original,crack_00545.jpg,crack_00545.jpg,crack_00545.txt,crack_00545.txt
train,original,crack_00546.jpg,crack_00546.jpg,crack_00546.txt,crack_00546.txt
train,original,crack_00548.jpg,crack_00548.jpg,crack_00548.txt,crack_00548.txt
train,original,crack_00551.jpg,crack_00551.jpg,crack_00551.txt,crack_00551.txt
train,original,crack_00552.jpg,crack_00552.jpg,crack_00552.txt,crack_00552.txt
train,original,crack_00554.jpg,crack_00554.jpg,crack_00554.txt,crack_00554.txt
train,original,crack_00555.jpg,crack_00555.jpg,crack_00555.txt,crack_00555.txt
train,original,crack_00556.jpg,crack_00556.jpg,crack_00556.txt,crack_00556.txt
train,original,crack_00557.jpg,crack_00557.jpg,crack_00557.txt,crack_00557.txt
train,original,crack_00559.jpg,crack_00559.jpg,crack_00559.txt,crack_00559.txt
train,original,crack_00560.jpg,crack_00560.jpg,crack_00560.txt,crack_00560.txt
train,original,crack_00561.jpg,crack_00561.jpg,crack_00561.txt,crack_00561.txt
train,original,crack_00562.jpg,crack_00562.jpg,crack_00562.txt,crack_00562.txt
train,original,crack_00563.jpg,crack_00563.jpg,crack_00563.txt,crack_00563.txt
train,original,crack_00565.jpg,crack_00565.jpg,crack_00565.txt,crack_00565.txt
train,original,crack_00566.jpg,crack_00566.jpg,crack_00566.txt,crack_00566.txt
train,original,crack_00568.jpg,crack_00568.jpg,crack_00568.txt,crack_00568.txt
train,original,crack_00569.jpg,crack_00569.jpg,crack_00569.txt,crack_00569.txt
train,original,crack_00572.jpg,crack_00572.jpg,crack_00572.txt,crack_00572.txt
train,original,crack_00573.jpg,crack_00573.jpg,crack_00573.txt,crack_00573.txt
train,original,crack_00574.jpg,crack_00574.jpg,crack_00574.txt,crack_00574.txt
train,original,crack_00575.jpg,crack_00575.jpg,crack_00575.txt,crack_00575.txt
train,original,crack_00576.jpg,crack_00576.jpg,crack_00576.txt,crack_00576.txt
train,original,crack_00577.jpg,crack_00577.jpg,crack_00577.txt,crack_00577.txt
train,original,crack_00579.jpg,crack_00579.jpg,crack_00579.txt,crack_00579.txt
train,original,crack_00580.jpg,crack_00580.jpg,crack_00580.txt,crack_00580.txt
train,original,crack_00581.jpg,crack_00581.jpg,crack_00581.txt,crack_00581.txt
train,original,crack_00582.jpg,crack_00582.jpg,crack_00582.txt,crack_00582.txt
train,original,crack_00583.jpg,crack_00583.jpg,crack_00583.txt,crack_00583.txt
train,original,crack_00586.jpg,crack_00586.jpg,crack_00586.txt,crack_00586.txt
train,original,crack_00587.jpg,crack_00587.jpg,crack_00587.txt,crack_00587.txt
train,original,crack_00588.jpg,crack_00588.jpg,crack_00588.txt,crack_00588.txt
train,original,crack_00589.jpg,crack_00589.jpg,crack_00589.txt,crack_00589.txt
train,original,crack_00590.jpg,crack_00590.jpg,crack_00590.txt,crack_00590.txt
train,original,crack_00591.jpg,crack_00591.jpg,crack_00591.txt,crack_00591.txt
train,original,crack_00592.jpg,crack_00592.jpg,crack_00592.txt,crack_00592.txt
train,original,crack_00594.jpg,crack_00594.jpg,crack_00594.txt,crack_00594.txt
train,original,crack_00595.jpg,crack_00595.jpg,crack_00595.txt,crack_00595.txt
train,original,crack_00596.jpg,crack_00596.jpg,crack_00596.txt,crack_00596.txt
train,original,crack_00597.jpg,crack_00597.jpg,crack_00597.txt,crack_00597.txt
train,original,crack_00598.jpg,crack_00598.jpg,crack_00598.txt,crack_00598.txt
train,original,crack_00599.jpg,crack_00599.jpg,crack_00599.txt,crack_00599.txt
train,original,crack_00600.jpg,crack_00600.jpg,crack_00600.txt,crack_00600.txt
train,original,crack_00603.jpg,crack_00603.jpg,crack_00603.txt,crack_00603.txt
train,original,crack_00604.jpg,crack_00604.jpg,crack_00604.txt,crack_00604.txt
train,original,crack_00605.jpg,crack_00605.jpg,crack_00605.txt,crack_00605.txt
train,original,crack_00606.jpg,crack_00606.jpg,crack_00606.txt,crack_00606.txt
train,original,crack_00607.jpg,crack_00607.jpg,crack_00607.txt,crack_00607.txt
train,original,crack_00609.jpg,crack_00609.jpg,crack_00609.txt,crack_00609.txt
train,original,crack_00610.jpg,crack_00610.jpg,crack_00610.txt,crack_00610.txt
train,original,crack_00611.jpg,crack_00611.jpg,crack_00611.txt,crack_00611.txt
train,original,crack_00613.jpg,crack_00613.jpg,crack_00613.txt,crack_00613.txt
train,original,crack_00616.jpg,crack_00616.jpg,crack_00616.txt,crack_00616.txt
train,original,crack_00617.jpg,crack_00617.jpg,crack_00617.txt,crack_00617.txt
train,original,crack_00618.jpg,crack_00618.jpg,crack_00618.txt,crack_00618.txt
train,original,crack_00619.jpg,crack_00619.jpg,crack_00619.txt,crack_00619.txt
train,original,crack_00621.jpg,crack_00621.jpg,crack_00621.txt,crack_00621.txt
train,original,crack_00622.jpg,crack_00622.jpg,crack_00622.txt,crack_00622.txt
train,original,crack_00623.jpg,crack_00623.jpg,crack_00623.txt,crack_00623.txt
train,original,crack_00624.jpg,crack_00624.jpg,crack_00624.txt,crack_00624.txt
train,original,crack_00625.jpg,crack_00625.jpg,crack_00625.txt,crack_00625.txt
train,original,crack_00627.jpg,crack_00627.jpg,crack_00627.txt,crack_00627.txt
train,original,crack_00628.jpg,crack_00628.jpg,crack_00628.txt,crack_00628.txt
train,original,crack_00629.jpg,crack_00629.jpg,crack_00629.txt,crack_00629.txt
train,original,crack_00631.jpg,crack_00631.jpg,crack_00631.txt,crack_00631.txt
train,original,crack_00633.jpg,crack_00633.jpg,crack_00633.txt,crack_00633.txt
train,original,crack_00634.jpg,crack_00634.jpg,crack_00634.txt,crack_00634.txt
train,original,crack_00635.jpg,crack_00635.jpg,crack_00635.txt,crack_00635.txt
train,original,crack_00636.jpg,crack_00636.jpg,crack_00636.txt,crack_00636.txt
train,original,crack_00637.jpg,crack_00637.jpg,crack_00637.txt,crack_00637.txt
train,original,crack_00638.jpg,crack_00638.jpg,crack_00638.txt,crack_00638.txt
train,original,crack_00640.jpg,crack_00640.jpg,crack_00640.txt,crack_00640.txt
train,original,crack_00641.jpg,crack_00641.jpg,crack_00641.txt,crack_00641.txt
train,original,crack_00642.jpg,crack_00642.jpg,crack_00642.txt,crack_00642.txt
train,original,crack_00646.jpg,crack_00646.jpg,crack_00646.txt,crack_00646.txt
train,original,crack_00649.jpg,crack_00649.jpg,crack_00649.txt,crack_00649.txt
train,original,crack_00650.jpg,crack_00650.jpg,crack_00650.txt,crack_00650.txt
train,original,crack_00651.jpg,crack_00651.jpg,crack_00651.txt,crack_00651.txt
train,original,crack_00652.jpg,crack_00652.jpg,crack_00652.txt,crack_00652.txt
train,original,crack_00653.jpg,crack_00653.jpg,crack_00653.txt,crack_00653.txt
train,original,crack_00654.jpg,crack_00654.jpg,crack_00654.txt,crack_00654.txt
train,original,crack_00655.jpg,crack_00655.jpg,crack_00655.txt,crack_00655.txt
train,original,crack_00656.jpg,crack_00656.jpg,crack_00656.txt,crack_00656.txt
train,original,crack_00658.jpg,crack_00658.jpg,crack_00658.txt,crack_00658.txt
train,original,crack_00659.jpg,crack_00659.jpg,crack_00659.txt,crack_00659.txt
train,original,crack_00660.jpg,crack_00660.jpg,crack_00660.txt,crack_00660.txt
train,original,crack_00661.jpg,crack_00661.jpg,crack_00661.txt,crack_00661.txt
train,original,crack_00662.jpg,crack_00662.jpg,crack_00662.txt,crack_00662.txt
train,original,crack_00663.jpg,crack_00663.jpg,crack_00663.txt,crack_00663.txt
train,original,crack_00666.jpg,crack_00666.jpg,crack_00666.txt,crack_00666.txt
train,original,crack_00667.jpg,crack_00667.jpg,crack_00667.txt,crack_00667.txt
train,original,crack_00668.jpg,crack_00668.jpg,crack_00668.txt,crack_00668.txt
train,original,crack_00669.jpg,crack_00669.jpg,crack_00669.txt,crack_00669.txt
train,original,crack_00670.jpg,crack_00670.jpg,crack_00670.txt,crack_00670.txt
train,original,crack_00671.jpg,crack_00671.jpg,crack_00671.txt,crack_00671.txt
train,original,crack_00672.jpg,crack_00672.jpg,crack_00672.txt,crack_00672.txt
train,original,crack_00674.jpg,crack_00674.jpg,crack_00674.txt,crack_00674.txt
train,original,crack_00675.jpg,crack_00675.jpg,crack_00675.txt,crack_00675.txt
train,original,crack_00676.jpg,crack_00676.jpg,crack_00676.txt,crack_00676.txt
train,original,crack_00678.jpg,crack_00678.jpg,crack_00678.txt,crack_00678.txt
train,original,crack_00679.jpg,crack_00679.jpg,crack_00679.txt,crack_00679.txt
train,original,crack_00680.jpg,crack_00680.jpg,crack_00680.txt,crack_00680.txt
train,original,crack_00682.jpg,crack_00682.jpg,crack_00682.txt,crack_00682.txt
train,original,crack_00683.jpg,crack_00683.jpg,crack_00683.txt,crack_00683.txt
train,original,crack_00685.jpg,crack_00685.jpg,crack_00685.txt,crack_00685.txt
train,original,crack_00686.jpg,crack_00686.jpg,crack_00686.txt,crack_00686.txt
train,original,crack_00687.jpg,crack_00687.jpg,crack_00687.txt,crack_00687.txt
train,original,crack_00688.jpg,crack_00688.jpg,crack_00688.txt,crack_00688.txt
train,original,crack_00689.jpg,crack_00689.jpg,crack_00689.txt,crack_00689.txt
train,original,crack_00691.jpg,crack_00691.jpg,crack_00691.txt,crack_00691.txt
train,original,crack_00692.jpg,crack_00692.jpg,crack_00692.txt,crack_00692.txt
train,original,crack_00694.jpg,crack_00694.jpg,crack_00694.txt,crack_00694.txt
train,original,crack_00698.jpg,crack_00698.jpg,crack_00698.txt,crack_00698.txt
train,original,crack_00699.jpg,crack_00699.jpg,crack_00699.txt,crack_00699.txt
train,original,crack_00700.jpg,crack_00700.jpg,crack_00700.txt,crack_00700.txt
train,original,crack_00701.jpg,crack_00701.jpg,crack_00701.txt,crack_00701.txt
train,original,crack_00702.jpg,crack_00702.jpg,crack_00702.txt,crack_00702.txt
train,original,crack_00704.jpg,crack_00704.jpg,crack_00704.txt,crack_00704.txt
train,original,crack_00706.jpg,crack_00706.jpg,crack_00706.txt,crack_00706.txt
train,original,crack_00707.jpg,crack_00707.jpg,crack_00707.txt,crack_00707.txt
train,original,crack_00708.jpg,crack_00708.jpg,crack_00708.txt,crack_00708.txt
train,original,crack_00709.jpg,crack_00709.jpg,crack_00709.txt,crack_00709.txt
train,original,crack_00710.jpg,crack_00710.jpg,crack_00710.txt,crack_00710.txt
train,original,crack_00711.jpg,crack_00711.jpg,crack_00711.txt,crack_00711.txt
train,original,crack_00712.jpg,crack_00712.jpg,crack_00712.txt,crack_00712.txt
train,original,crack_00713.jpg,crack_00713.jpg,crack_00713.txt,crack_00713.txt
train,original,crack_00714.jpg,crack_00714.jpg,crack_00714.txt,crack_00714.txt
train,original,crack_00716.jpg,crack_00716.jpg,crack_00716.txt,crack_00716.txt
train,original,crack_00718.jpg,crack_00718.jpg,crack_00718.txt,crack_00718.txt
train,original,crack_00719.jpg,crack_00719.jpg,crack_00719.txt,crack_00719.txt
train,original,crack_00720.jpg,crack_00720.jpg,crack_00720.txt,crack_00720.txt
train,original,crack_00721.jpg,crack_00721.jpg,crack_00721.txt,crack_00721.txt
train,original,crack_00722.jpg,crack_00722.jpg,crack_00722.txt,crack_00722.txt
train,original,crack_00723.jpg,crack_00723.jpg,crack_00723.txt,crack_00723.txt
train,original,crack_00724.jpg,crack_00724.jpg,crack_00724.txt,crack_00724.txt
train,original,crack_00727.jpg,crack_00727.jpg,crack_00727.txt,crack_00727.txt
train,original,crack_00729.jpg,crack_00729.jpg,crack_00729.txt,crack_00729.txt
train,original,crack_00730.jpg,crack_00730.jpg,crack_00730.txt,crack_00730.txt
train,original,crack_00731.jpg,crack_00731.jpg,crack_00731.txt,crack_00731.txt
train,original,crack_00732.jpg,crack_00732.jpg,crack_00732.txt,crack_00732.txt
train,original,crack_00734.jpg,crack_00734.jpg,crack_00734.txt,crack_00734.txt
train,original,crack_00735.jpg,crack_00735.jpg,crack_00735.txt,crack_00735.txt
train,original,crack_00737.jpg,crack_00737.jpg,crack_00737.txt,crack_00737.txt
train,original,crack_00738.jpg,crack_00738.jpg,crack_00738.txt,crack_00738.txt
train,original,crack_00739.jpg,crack_00739.jpg,crack_00739.txt,crack_00739.txt
train,original,crack_00740.jpg,crack_00740.jpg,crack_00740.txt,crack_00740.txt
train,original,crack_00743.jpg,crack_00743.jpg,crack_00743.txt,crack_00743.txt
train,original,crack_00745.jpg,crack_00745.jpg,crack_00745.txt,crack_00745.txt
train,original,crack_00746.jpg,crack_00746.jpg,crack_00746.txt,crack_00746.txt
train,original,crack_00749.jpg,crack_00749.jpg,crack_00749.txt,crack_00749.txt
train,original,crack_00750.jpg,crack_00750.jpg,crack_00750.txt,crack_00750.txt
train,original,crack_00751.jpg,crack_00751.jpg,crack_00751.txt,crack_00751.txt
train,original,crack_00752.jpg,crack_00752.jpg,crack_00752.txt,crack_00752.txt
train,original,crack_00753.jpg,crack_00753.jpg,crack_00753.txt,crack_00753.txt
train,original,crack_00754.jpg,crack_00754.jpg,crack_00754.txt,crack_00754.txt
train,original,crack_00755.jpg,crack_00755.jpg,crack_00755.txt,crack_00755.txt
train,original,crack_00756.jpg,crack_00756.jpg,crack_00756.txt,crack_00756.txt
train,original,crack_00758.jpg,crack_00758.jpg,crack_00758.txt,crack_00758.txt
train,original,crack_00760.jpg,crack_00760.jpg,crack_00760.txt,crack_00760.txt
train,original,crack_00761.jpg,crack_00761.jpg,crack_00761.txt,crack_00761.txt
train,original,crack_00762.jpg,crack_00762.jpg,crack_00762.txt,crack_00762.txt
train,original,crack_00763.jpg,crack_00763.jpg,crack_00763.txt,crack_00763.txt
train,original,crack_00764.jpg,crack_00764.jpg,crack_00764.txt,crack_00764.txt
train,original,crack_00767.jpg,crack_00767.jpg,crack_00767.txt,crack_00767.txt
train,original,crack_00768.jpg,crack_00768.jpg,crack_00768.txt,crack_00768.txt
train,original,crack_00769.jpg,crack_00769.jpg,crack_00769.txt,crack_00769.txt
train,original,crack_00770.jpg,crack_00770.jpg,crack_00770.txt,crack_00770.txt
train,original,crack_00771.jpg,crack_00771.jpg,crack_00771.txt,crack_00771.txt
train,original,crack_00772.jpg,crack_00772.jpg,crack_00772.txt,crack_00772.txt
train,original,crack_00773.jpg,crack_00773.jpg,crack_00773.txt,crack_00773.txt
train,original,crack_00774.jpg,crack_00774.jpg,crack_00774.txt,crack_00774.txt
train,original,crack_00775.jpg,crack_00775.jpg,crack_00775.txt,crack_00775.txt
train,original,crack_00780.jpg,crack_00780.jpg,crack_00780.txt,crack_00780.txt
train,original,crack_00781.jpg,crack_00781.jpg,crack_00781.txt,crack_00781.txt
train,original,crack_00783.jpg,crack_00783.jpg,crack_00783.txt,crack_00783.txt
train,original,crack_00785.jpg,crack_00785.jpg,crack_00785.txt,crack_00785.txt
train,original,crack_00786.jpg,crack_00786.jpg,crack_00786.txt,crack_00786.txt
train,original,crack_00787.jpg,crack_00787.jpg,crack_00787.txt,crack_00787.txt
train,original,crack_00788.jpg,crack_00788.jpg,crack_00788.txt,crack_00788.txt
train,original,crack_00790.jpg,crack_00790.jpg,crack_00790.txt,crack_00790.txt
train,original,crack_00791.jpg,crack_00791.jpg,crack_00791.txt,crack_00791.txt
train,original,crack_00793.jpg,crack_00793.jpg,crack_00793.txt,crack_00793.txt
train,original,crack_00794.jpg,crack_00794.jpg,crack_00794.txt,crack_00794.txt
train,original,crack_00795.jpg,crack_00795.jpg,crack_00795.txt,crack_00795.txt
train,original,crack_00796.jpg,crack_00796.jpg,crack_00796.txt,crack_00796.txt
train,original,crack_00797.jpg,crack_00797.jpg,crack_00797.txt,crack_00797.txt
train,original,crack_00798.jpg,crack_00798.jpg,crack_00798.txt,crack_00798.txt
train,original,crack_00799.jpg,crack_00799.jpg,crack_00799.txt,crack_00799.txt
train,original,crack_00801.jpg,crack_00801.jpg,crack_00801.txt,crack_00801.txt
train,original,crack_00802.jpg,crack_00802.jpg,crack_00802.txt,crack_00802.txt
train,original,crack_00803.jpg,crack_00803.jpg,crack_00803.txt,crack_00803.txt
train,original,crack_00804.jpg,crack_00804.jpg,crack_00804.txt,crack_00804.txt
train,original,crack_00805.jpg,crack_00805.jpg,crack_00805.txt,crack_00805.txt
train,original,crack_00806.jpg,crack_00806.jpg,crack_00806.txt,crack_00806.txt
train,original,crack_00807.jpg,crack_00807.jpg,crack_00807.txt,crack_00807.txt
train,original,crack_00808.jpg,crack_00808.jpg,crack_00808.txt,crack_00808.txt
train,original,crack_00809.jpg,crack_00809.jpg,crack_00809.txt,crack_00809.txt
train,original,crack_00810.jpg,crack_00810.jpg,crack_00810.txt,crack_00810.txt
train,original,crack_00812.jpg,crack_00812.jpg,crack_00812.txt,crack_00812.txt
train,original,crack_00813.jpg,crack_00813.jpg,crack_00813.txt,crack_00813.txt
train,original,crack_00814.jpg,crack_00814.jpg,crack_00814.txt,crack_00814.txt
train,original,crack_00815.jpg,crack_00815.jpg,crack_00815.txt,crack_00815.txt
train,original,crack_00816.jpg,crack_00816.jpg,crack_00816.txt,crack_00816.txt
